Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longtitude,altitude,utm_easting,utm_northing,zone,letter
1695935980.6070764,184,153205,0,GPS1_Frame,42.33881533333333,-71.08405450000001,14.8,328318.5913885907,4689499.042030633,19,T
1695935988.6176376,185,153206,0,GPS1_Frame,42.33882366666667,-71.08404,15.2,328319.8086067529,4689499.938106907,19,T
1695935996.6268747,186,153207,0,GPS1_Frame,42.33883816666666,-71.084027,15.1,328320.9190342447,4689501.521973294,19,T
1695936004.6376655,187,153208,0,GPS1_Frame,42.3388495,-71.08401466666666,14.8,328321.9659219212,4689502.755551704,19,T
1695936012.6488664,188,153209,0,GPS1_Frame,42.338860999999994,-71.08400283333334,14.5,328322.9720718507,4689504.008646849,19,T
1695936020.6598146,189,153210,0,GPS1_Frame,42.338872666666674,-71.08398866666667,14.3,328324.1708994734,4689505.275538106,19,T
1695936028.6687238,190,153211,0,GPS1_Frame,42.338885499999996,-71.08397333333333,14.3,328325.469013892,4689506.669623466,19,T
1695936036.6766787,191,153212,0,GPS1_Frame,42.338898333333326,-71.08395983333334,14.0,328326.6160943551,4689508.06741057,19,T
1695936044.6820865,192,153213,0,GPS1_Frame,42.338910000000006,-71.083946,13.6,328327.7874600295,4689509.334975418,19,T
1695936052.691954,193,153214,0,GPS1_Frame,42.33892316666667,-71.08393216666667,13.2,328328.96290736145,4689510.7691040095,19,T
1695936060.7013614,194,153215,0,GPS1_Frame,42.33893416666667,-71.0839205,12.8,328329.9539639598,4689511.967015411,19,T
1695936068.7127745,195,153216,0,GPS1_Frame,42.33894466666667,-71.08390899999999,12.5,328330.92992925306,4689513.10974225,19,T
1695936076.7225325,196,153217,0,GPS1_Frame,42.338956333333336,-71.08389816666666,12.2,328331.85414792295,4689514.3833646225,19,T
1695936084.7334416,197,153218,0,GPS1_Frame,42.33897133333333,-71.083885,12.0,328332.9796615249,4689516.0224175025,19,T
1695936092.742697,198,153219,0,GPS1_Frame,42.33898283333333,-71.083875,11.8,328333.8347744413,4689517.279215503,19,T
1695936100.7514858,199,153220,0,GPS1_Frame,42.338997500000005,-71.08386333333333,11.7,328334.83580742707,4689518.88428293,19,T
1695936108.7616289,200,153221,0,GPS1_Frame,42.3390085,-71.0838495,11.8,328336.0053557047,4689520.077820822,19,T
1695936116.7740378,201,153222,0,GPS1_Frame,42.33901900000001,-71.08383533333334,11.8,328337.20100353076,4689521.215164753,19,T
1695936124.7847486,202,153223,0,GPS1_Frame,42.33902916666666,-71.08382066666667,11.7,328338.43693474936,4689522.314485311,19,T
1695936132.794596,203,153224,0,GPS1_Frame,42.33903866666666,-71.08380716666667,11.6,328339.5749394524,4689523.342133164,19,T
1695936140.806136,204,153225,0,GPS1_Frame,42.33904883333333,-71.08379466666666,11.3,328340.63237628137,4689524.445828297,19,T
1695936148.8173285,205,153226,0,GPS1_Frame,42.3390605,-71.083782,11.3,328341.70762484847,4689525.715750671,19,T
1695936156.8289375,206,153227,0,GPS1_Frame,42.33907016666667,-71.0837655,11.6,328343.09322702663,4689526.755849628,19,T
1695936164.8397717,207,153228,0,GPS1_Frame,42.33908183333333,-71.08375233333332,11.6,328344.20966563,4689528.024762955,19,T
1695936172.8499784,208,153229,0,GPS1_Frame,42.339093000000005,-71.0837415,11.2,328345.13251947286,4689529.242865792,19,T
1695936180.856455,209,153230,0,GPS1_Frame,42.33910433333334,-71.08373116666667,11.1,328346.01463572675,4689530.480485194,19,T
1695936188.8672483,210,153231,0,GPS1_Frame,42.33911516666667,-71.08372,11.2,328346.96404244896,4689531.660901201,19,T
1695936196.877491,211,153232,0,GPS1_Frame,42.33912616666667,-71.08370683333332,11.5,328348.0786655408,4689532.855786861,19,T
