Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longtitude,altitude,utm_easting,utm_northing,zone,letter
1695872111.776831,215,153237,0,GPS1_Frame,42.33918099999999,71.083646,11.2,671646.7605856465,4689538.821804133,42,T
1695872119.7886572,216,153238,0,GPS1_Frame,42.33919183333334,71.08363366666667,11.0,671645.715069464,4689539.99986592,42,T
1695872127.798474,217,153239,0,GPS1_Frame,42.33920166666667,71.08362216666666,10.8,671644.7409258519,4689541.068567714,42,T
1695872135.809481,218,153240,0,GPS1_Frame,42.33921216666666,71.08361183333334,10.7,671643.8610802618,4689542.213653004,42,T
1695872143.8203392,219,153241,0,GPS1_Frame,42.339220833333336,71.083604,10.5,671643.1921770278,4689543.160207367,42,T
1695872151.8308656,220,153242,0,GPS1_Frame,42.33922583333333,71.0836015,10.3,671642.9726185557,4689543.710372593,42,T
1695872159.83891,221,153243,0,GPS1_Frame,42.339228999999996,71.08360133333333,10.1,671642.9502719223,4689544.061670345,42,T
1695872167.8506858,222,153244,0,GPS1_Frame,42.339231500000004,71.08360166666667,9.9,671642.9709299898,4689544.339949177,42,T
1695872175.8613179,223,153245,0,GPS1_Frame,42.339233666666665,71.0836015,9.7,671642.9513043202,4689544.58020455,42,T
1695872183.873049,224,153246,0,GPS1_Frame,42.339235666666674,71.08360116666667,9.6,671642.9184019087,4689544.801616419,42,T
1695872191.885086,225,153247,0,GPS1_Frame,42.33923716666666,71.083601,9.5,671642.9005902205,4689544.967843539,42,T
1695872199.8965414,226,153248,0,GPS1_Frame,42.33923883333333,71.08360066666667,9.5,671642.8685947978,4689545.152241284,42,T
1695872207.908267,227,153249,0,GPS1_Frame,42.339239666666664,71.0836005,9.5,671642.852597088,4689545.244440154,42,T
1695872215.9196818,228,153250,0,GPS1_Frame,42.33923983333334,71.08360016666667,9.3,671642.8246831169,4689545.2622743305,42,T
1695872223.9304547,229,153251,0,GPS1_Frame,42.33924066666667,71.08359983333334,9.2,671642.7949551694,4689545.354136756,42,T
1695872231.9423985,230,153252,0,GPS1_Frame,42.33924183333333,71.08359966666667,9.0,671642.7780504727,4689545.483349754,42,T
1695872239.9532237,231,153253,0,GPS1_Frame,42.33924383333333,71.0836055,8.8,671643.2531668667,4689545.717210049,42,T
1695872247.9606647,232,153254,0,GPS1_Frame,42.33924650000001,71.08361233333333,8.8,671643.8088506694,4689546.0271173045,42,T
1695872255.9746413,233,153255,0,GPS1_Frame,42.33924733333333,71.08361066666666,8.6,671643.6692808128,4689546.116288165,42,T
1695872263.9868035,234,153256,0,GPS1_Frame,42.33924916666667,71.08361450000001,9.6,671643.9800877967,4689546.327604108,42,T
1695872271.9976635,235,153257,0,GPS1_Frame,42.33925266666667,71.08361866666668,9.3,671644.313820251,4689546.724663586,42,T
1695872280.0086935,236,153258,0,GPS1_Frame,42.3392535,71.08362133333334,9.1,671644.5312365312,4689546.822582052,42,T
1695872288.0206158,237,153259,0,GPS1_Frame,42.33925366666667,71.08362083333333,8.9,671644.4895923239,4689546.840079773,42,T
1695872296.0304296,238,153300,0,GPS1_Frame,42.33925366666667,71.08362066666668,8.9,671644.4758620906,4689546.839743326,42,T
1695872304.0425854,239,153301,0,GPS1_Frame,42.33925383333334,71.08361983333333,8.8,671644.4067574106,4689546.856568155,42,T
1695872319.0637727,240,153310,0,GPS1_Frame,42.33925266666667,71.083614,8.4,671643.9293736446,4689546.715243092,42,T
1695872327.0762525,241,153311,0,GPS1_Frame,42.33925316666667,71.08361316666667,8.4,671643.859361973,4689546.769082053,42,T
1695872335.0864232,242,153312,0,GPS1_Frame,42.33925333333333,71.0836125,8.5,671643.8039875318,4689546.786243332,42,T
1695872343.0971138,243,153313,0,GPS1_Frame,42.3392535,71.08361183333334,8.5,671643.748613093,4689546.8034046125,42,T
1695872351.1086192,244,153314,0,GPS1_Frame,42.33925333333333,71.083611,8.5,671643.6804154123,4689546.783215322,42,T
1695872359.1200333,245,153315,0,GPS1_Frame,42.33925316666667,71.08361033333334,8.5,671643.6259479647,4689546.763362478,42,T
1695872367.1304493,246,153316,0,GPS1_Frame,42.33925316666667,71.08360966666667,8.6,671643.5710270206,4689546.762016698,42,T
1695872377.1451826,247,153317,0,GPS1_Frame,42.33925333333333,71.08360916666668,8.7,671643.5293828177,4689546.7795144245,42,T
1695872393.1657796,248,153318,0,GPS1_Frame,42.33925333333333,71.08360850000001,8.7,671643.4744618757,4689546.778168645,42,T
1695872409.1877859,249,153319,0,GPS1_Frame,42.33925299999999,71.08360766666667,8.8,671643.406717686,4689546.739472292,42,T
1695872425.208565,250,153320,0,GPS1_Frame,42.33925283333333,71.083607,8.8,671643.3522502395,4689546.719619451,42,T
1695872441.2280643,251,153321,0,GPS1_Frame,42.33925266666667,71.08360633333334,8.8,671643.2977827927,4689546.69976661,42,T
1695872457.2505395,252,153322,0,GPS1_Frame,42.33925266666667,71.08360599999999,8.9,671643.2703223171,4689546.699093721,42,T
1695872473.2713375,253,153323,0,GPS1_Frame,42.33925250000001,71.08360433333334,9.1,671643.133473456,4689546.677222216,42,T
1695872489.293518,254,153324,0,GPS1_Frame,42.33925266666667,71.083603,9.2,671643.0231780715,4689546.693037723,42,T
1695872505.3137693,255,153325,0,GPS1_Frame,42.33925216666667,71.08360133333333,9.4,671642.8872361968,4689546.634152095,42,T
